text	label
@VickyDavilaH Pero la investigación que pide es válida, ¿hay dineros del narcotrafico financiando las marchas populares? Puede que su estilo nonos guste, pero su pregunta es muy válida.	0
@EnriquePenalosa @TransMilenio Los hacen CASI euro6, mediocre.	0
Que importante mensaje del Exministro Muy oportuno	0
El Grupo de Alto Nivel Colombia-México coordina la política contra tráfico y  consumo de drogas,  acuerdo de Extradición y Traslado de Personas Condenadas y  Entendimiento entre nuestras Fuerzas Aéreas  @SoyBlancaAlcala  foro Seguridad como Política Pública en la @lamilitar https://t.co/2oBnC8lYqJ	0
@SectorMovilidad @Bocarejo_JP @UMVbogota @idubogota @Bogota @ALCtunjuelito @Engativalcaldia @Localidad16 @Alcaldiakennedy @ALCALDIASUBA11 @Suba_ET Absurdas todas esas medidas, más bien tapen huecos que por evitarlos se producen accidentes sr. Secretario de inmovilidad, cuanto se ha embolsillado con tanto estorbo que ha colocado en las pocas vías que hay (bolardos, bolardines, taches, ciclorrutas absurdas etc.)	0
Incidente vial caída de motociclista 🏍‍ en la Av Boyacá con calle 80, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	1
💥 camión 🚚 choca contra poste en la carrera 20 con calle 65 Sur. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
@nefecc201 @ghitis Lastimosamente la policia no cuenta con una fuerza d choque q tiene paises como estados unidos brazil chile francia españa alemania inglaterra  antes estos desmanes q seguiran xq este es la punta del iceberg d lo q vendra en 4 años x querer duque complacer una paz q no vale pena	0
RT @ColombiaOscura: #SANTAMARTA. Grave accidente en el que el conductor de una tractomula se habría quedado dormido y arrolló a dos mujeres…	1
Fuerte accidente se presentó en el barrio El Muelle. 2 menores de edad resultaron heridos, luego de que un conductor, en aparente estado de embriaguez, chocara contra un poste. #CityNoticias https://t.co/gDdQi9XHfN	1
calle 100 está presentando trancón desde la carrera 66 hasta la carrera 53 en otro tramo quién presenta trancón desde la autopista Norte hasta la carrera 9a en el sentido occidente Oriente	0
Voy viajando en un presentimiento 🎶	0
🌧⛈ de acuerdo al sistema de alerta de Bogotá @IDIGER, se reportan lluvias en las siguientes localidades de la ciudad:SubaUsaquénChapineroFontibónEngativáTeusaquilloTransite con precaución.https://t.co/DL3G4z6ehI https://t.co/cilGvJsKcP	0
Incidente vial entre particular  🚘 y un motociclista  🏍 ‍ en la Av. Caracas  con calle 26, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	1
@YoAlejoV @eaisamak Alvaro Urbe Vélez se puede jactar de ser el político que más dineros ilícitos ha recibido para campañas políticas. Narcotráfico, Pablo Escobar. Clan OchoaNarcoparapolitica, único beneficiario por ser jefe políticoOdebrecht, mayor beneficiarioHonestidad es honestidad, Ufff	0
@andresduke @MovilidadCali @PoliciaColombia @MauriceArmitage @TransitoPolicia @CaliWebCo @TaxisLibres4 Si viejo duke tienen excepción a nivel nacional está en el código de tránsito Policia.bomberos.vehículos instituciónales cruz roja,defensa civil desde que esten debidamente identificados como la patrulla que llevabas adelante !! Ya le estoy buscando la norma en el código 👌	0
Incidente vial entre particular 🚘 y furgón 🚚‍ en la Av. Esperanza con carrera  70, sentido ori - occ.Unidad de 👮 @TransitoBta asignada.	1
Choque simple entre  particular  y motociclista  ‍ en la calle 80 con carrera 68, sentido oriente - occidente.	1
@aliciasarmiento @DePacotilla De esto ya vamos en una tentativa de homicidio, daños en bienes públicos, colapso de varias horas en la ciudad y cierre de varias estaciones de transmilenio. Los lideres de la protesta no asumen ninguna responsabilidad en todo esto.	0
Incidente vial entre  particular 🚘 y taxi 🚖‍ en la carrera 28 con calle 76, en la intersecciónUnidad de 👮 @TransitoBta asignada.	1
RT @Bocarejo_JP: El 24 de diciembre murió atropellado un peatón por un automovilista en la localidad de Tunjuelito. Completamos una semana…	1
@jjrmontoya @CaracolRadio @TopUnis @UNColombia 3. Eso, evidentemente sobrepasa a la ingeniería como profesión, eso es consecuencia de una nación permeada por el narcotráfico y el dinero fácil, es un problema ético presente en todas las esferas del país. Ejemplo: Sarmiento Angulo es de la Nacional y eso no lo hace impoluto.	0
El taxista dice: «este me cerró»Jajaja ¡no se lo cree nadie!	0
📢#Atención: Los estudiantes @SENAComunica se encuentran marchando sobre la Carrera 7 con Calle 53 hacia el norte hasta la CL 72, Tránsito muy lento. Se recomienda desviarse por la Av. Caracas al norte. https://t.co/985gceu39v	0
@TransMilenio Estamos cambiando ahora la foto sale a color!!	0
Incidente vial entre  particular 🚘 ‍y ciclista 🚴🏽‍  en la calle 3 sur con carrera  69C,  Unidad de 👮@TransitoBta y 🚑 asignadas.	1
⚠ Se presenta camioneta 🚙 varada, en la Autonorte con calle 212, sentido sur-norte.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
📢#AEstaHora la Av. Caracas queda habilitada hasta la Calle 19, vehículos que van hacia el sur son desviados por este corredor hacia el occidente. https://t.co/VoA0zBL0fz	0
#Sudan | Siete funcionarios sudaneses mueren en accidente aéreo https://t.co/j8uSBUAp14 https://t.co/n80VjZci1i	0
RT @ColombiaOscura: #BOGOTÁ. Peatón murió en accidente de tránsito a la altura de Venecia. Se supo que en el suceso también resultó involuc…	1
@SectorMovilidad Buen día, se presenta un accidente en la vía de Siberia sentido Villeta Bogotá, aún no hay unidad asignada y está totalmente detenido el tráfico se solicita desplazar los encargados.	1
@SectorMovilidad 4 choque simples entre la 100 y la 94 y ni un @policianalcol La autopista norte sentido norte sur colapsado.	1
💥  Incidente vial entre dos motocicletas  🏍 en la carrera 7 con calle 79, sentido norte - sur.Unidad de 👮 TransitoBta asignada.	1
@chelena_15 Ah si! eso esta mas que claro chela aprobar esto es un caos y mas para todos nosotros que usamos la séptima todos los días. Lo que digo acá es que en los accidentes registrados no son tampoco por culpa del transmilenio sino por intentar colarse y por invasión de carril.	0
@agxrt debe leer más, todo se toma en serio, o será que todo mundo fue a la marcha a mamar gallo, la expresiones alternativas son bienvenidas, no más enfrentamientos con el smad. DEJE DE HACER COMENTARIOS CREYENDO QUE ES MADUREZ O INTELECTUALIDAD.	0
💥  Incidente vial caída de motociclista 🏍 en la carrera 80 con calle 72 B, sentido sur-norte.Unidad de 👮 @TransitoBta asignada.	1
⚠ Se presenta camión 🚛 varado en la Av Circunvalar con calle 80, sentido S-NSe gestiona unidad de 👮 @TransitoBta y asistencia.	0
Incidente vial entre  taxi 🚖 ‍y ciclista 🚴‍ en la carrera  24 con calle 44 SUR, en la intersecciónUnidad de 👮 @TransitoBta gestionada.	1
Adriana después del accidente ellos tuvieron que tomar decisiones algunos querían quedarse y otros buscar el río y seguir su cauce, al lado del avión dejaron palos, ramas y cinturones señalando la vía que decidieron seguir. https://t.co/xHy5S9bhaw	0
Accidente en Av. Suba #traficobogota. Tráfico 40m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/qZvk5oon8g	1
A los que van o piensan ir por la Carrera 30: Se reporta un accidente en el sentido sur-norte, al parecer, con un fallecido. El tráfico es porque tienen acordonada la zona para realizar levantamiento. Tomen vías alternas. #Carrera30 #Accidente	1
Incidente vial entre moto y vehículo particular 🚙, en la Carrera 30 con calle 6, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	1
📢#AEstaHora llega manifestación a la Av. Caracas con Av. Jiménez. Se registra afectación del sistema @TransMilenio. Recomendamos evitar el centro de la ciudad, ya que es el sitio donde se congregarán todas las marchas estudiantiles. https://t.co/LwM8IKZGPd	0
Disturbios Calle 80Disturbios en la Av 68 con Calle 80 entre estudiantes y grupo Antidisturbios quienes no permitieron el paso de los manifestantes hacia la Av 68	0
Incidente vial entre vehículos  🚘 en la calle 63 con carrera 50, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	1
🚧: Se presenta caída de árbol 🌳 en la con carrera  68 con Av. Américas, sentido sur - norte. Unidades de 🚒 @BomberosBogota y tránsito @TransitoBta 👮 en el punto.	0
RT @rcnradio: Imágenes del grave accidente entre SITP provisional y bus dual de Transmilenio que dejó 14 heridos https://t.co/5eq7tq3Aj1	1
💥 motociclista  🏍 choca contra objeto fijo en la carrera 10 A con calle 70,  Se asigna unidad de👮🏻 @TransitoBta.	1
Accidente de tránsito en Silvania, Cundinamarca https://t.co/AmG6IBQSLi vía @	1
Los esperamos hoy martes 27 de noviembre a partir de las 6 p.m. en el Museo del Chicó #Bogotá #FNAmbiental20añosCupos limitados / Inscripciones: https://t.co/4l4yzac9sR https://t.co/EeIJ5i0d6U	0
Más de un senador debe estar con él corazón a 100 por hora, tensión alta, cara roja, alta temperatura corporal y uno o ambos puños cerrados aguantando las ganas de cuestionar lo que dice #NHM #DebateOdebrecht	0
Buenos Días, como va su sábado? https://t.co/JzQ0HGFhqN	0
Incidente vial entre dos particulares 🚘🚙‍ en la carrera 55 A con calle 115, en la intersecciónUnidad de 👮 @TransitoBta asignada	1
RT @BogotaTransito: 💥#Atención: incidente vial entre un camión y un motociclista en la Av. Boyacá con calle 127, justo en la intersección.…	1
Disturbios en la calle 13 con Av. Caracas afectan la operación de @TransMilenio hacia el oriente. Estaciones Av. Jiménez, Museo del Oro y Las Aguas permanecen cerradas.Desvíos de articulados y demás vehículos se hacen por la Av. Caracas. Fuerza disponible en el punto. https://t.co/oYJnQbI0on	0
🌧⛈ de acuerdo al sistema de alerta de Bogotá @IDIGER, se reportan lluvias en las siguientes localidades de la ciudad:Santa feCandelariahttps://t.co/DL3G4z6ehI https://t.co/RdUVaReDNa	0
¡Atentos! En la estación Toberín de @TransMilenio se registró hace unos minutos un accidente de tránsito que dejó a una persona lesionada. Al parecer, un carro particular chocó contra los postes de esta estación #ArribaBogotá https://t.co/vcp3wLrWUD	1
Ruta 341 Metrovivienda ↔ La Estrellita de Bosa a Sur (con mapas) - subete al #SITP https://t.co/uSQTssnNvR	0
No se dejen engañar, la #ManifestacionPacifica es un derecho, si es suficientemente grande para detener el tráfico hay que celebrarlo.Es infame que algunos quieran igualar eso al terrorismo, lo hacen porque le tienen pánico a los ciudadanos en las calles exigiendo sus derechos.	0
📢#Atención: estudiantes de la @comunidadUPN, @UniJaveriana y @unisalle se encuentran en la carrera 7 con calle 39. Manifestantes afectan carril norte - sur. Al momento inician recorrido estudiantes de la @udistrital. https://t.co/87aUZXlhsF	0
RT @daosja: El inocente niño de finos modales, al q por accidente le golpearon su ojito. Duro con esas cosas... A recuperar el orden. No má…	0
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""@HernanArizaG @ARENAALFA @NoticiasCaracol @NoticiasRCN @rcnradio @WRadioColombia Es una falta de respeto, el echo que salgan a hacer manifestación """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""De Educación"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" NO les da derecho de actuar como Gamines, dañar fachadas, dañar TransMilenio... Etc, los impuestos que pagamos NO les duele??"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0
RT @PublimetroCol: ¡ATENCIÓN! Fuerte congestión en la vía Bogotá- Girardot por trágico accidente https://t.co/9MeSKru0iY https://t.co/H2kLJ…	1
RT @Motorsport_LAT: Rabat rodó en el Circuito Ricardo Tormo este martes casi tres meses después de su accidente. https://t.co/a3oEr9pIGk	0
A la hora se presenta accidente en sector Jardines de los Andes sentido Madrid - Facatativá, entre motocicleta y ciclista el cual fallece en el lugar. En este momento hay paso a un carril y se está a la espera de la unidad judicial para procedimiento. Agradecemos su comprensión	1
Incidente vial con caida de ocupante 🚶🏽 ‍en un bus  en la calle 49 sur con carrera  87B, sentido occidente - oriente. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Parar el tráfico en hora pico en una de las zonas más concurridas 👌	0
Incidente vial caída de motociclista 🏍️, en la NQS con calle 68, sentido sur-norte.  Unidad de 👮TransitoBta y 🚑 asignadas.	1
EVENTUALIDADES EN VÍA En la calle 13 con carrera 24 en sentido sur - norte chocan una motocicleta y un vehículo tipo colectivo, una persona lesionadaEn la carrera 77 J con calle 65 Sur chocan un vehículo particular y una motocicleta, una persona lesionada	1
RT @NandoMontesino3: Ayer en la Carrera 19 con calle 9 del Municipio de valledupar,  se produjo un accidente de tránsito por conductores qu…	1
Nuestros chicos #Soldout en #ElSalvador #CNCOWorldTour #CNCOwners @CNCOmusic @itsjoelpimentel @ErickBrianColon @christophervele @lumnayofficial @zabdiel1344 https://t.co/is0sGYglrs	0
RT @Citytv: ¡Atentos! En la estación Toberín de @TransMilenio se registró hace unos minutos un accidente de tránsito que dejó a una persona…	1
⚠ Se presenta bus 🚌 varado en la Av. circunvalar con calle 90, sentido sur - norte.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Incidente vial entre particular 🚘  y una motocicleta ‍🏍  en la calle 170 con carrera 7, sentido occidente - oriente. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Mí, mi padre me esta esperando ahí.	0
💥  Incidente vial, caída de motociclista ‍🏍 en la Av NQS con calle 25, sentido S-N  Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Triple choque deja una mujer calcinada en La Loma, Cesar https://t.co/xMTH9plA1c	1
Avenida Ciudad de Cali también quieta sector de patio bonito sentido Sur Norte no Sur hasta la Glorieta de la avenida Las Américas en adelante tiene otro problema en el mismo sentido que lleva el trancón desde la calle 15 hasta la glorieta sentido Sur Norte las Américas	0
Se presenta caída de ciclista 🚴‍♂️  en la Calle 135 con Carrera 19, sentido occidente - oriente. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial entre taxista 🚖 y un ciclista  ‍🚴‍ en la calle 18 sur con carrera 36.Unidad de 👮 @TransitoBta asignada.	1
@leosierra065 Es cierto que @Bogota tiene baja velocidad promedio del tráfico, aún así ha excesos mortales Promedio diurno 24km/hExceso de 60km/h diurno 1% Promedio nocturno 40km/hExceso de 60km/h nocturno 12%#60mata@joselopez38 @diegoakvargas https://t.co/otEcXLmBjl	0
@CanalCapital Pero cuál Bogotá si en @Citytv solo dan noticias de accidentes en las vías. Donde están las estadísticas falsas de la @Bogota @SectorMovilidad	0
💥  Incidente vial entre particular 🚘 y motociclista 🏍 en la Av. Circunvalar con calle 67, sentido sur - norte.Unidad de 👮 @TransitoBta y 🚑 asignadas.	1
