text	label
📢#Atención: inicia movilización de estudiantes de la @UNColombia por la calle 26 hacia el occidente.Se presentan bloqueos al carril mixto y exclusivo de @TransMilenio Se generan desvíos operativos en la carrera 33. https://t.co/H34498HI1O	0
📢#Atención: se reportan disturbios entre autoridades y estudiantes de la @UNColombia sobre la calle 26 con carrera 36.Recomendamos precaución y cuidado a la hora de transitar por este corredor.	0
Incidente vial caída de motociclista ‍🏍  en la Autonorte con calle 142, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
RT @natybguzman: Luís Díaz sufrió un accidente de tránsito camino a Barrancas, el jugador de Júnior tenia permiso para asistir a las exequi…	0
💥  Incidente vial entre particular  🚘 y camión 🚚 en la carrera  86 A con calle 38 SUR, en la intersección.Unidad de 👮 @TransitoBta asignada.	1
En RionegroEn los 41 Juegos Departamentales que dieron el título a @INDERMEDELLIN, participaron 5.361 deportistas de 97 municipios donde 43 de ellos, consiguieron medallas de oro, plata o bronce.El certamen se cumplió en Rionegro, Guarne y El Carmen de Viboral.@IndeportesAnt	0
Hay que evaluar si el problema de la educación pública radica en quienes acceden a la misma.	0
Incidente vial entre 2 camiones 🚛 en la calle 26 con carrera 59, sentido ori - occ.Unidad de 👮 TransitoBta asignada	1
💥  Incidente vial entre dos buses 🚍en la carrera  11 con calle 74, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
Incidente vial se presenta caída de motociclista  🏍 en la carrera  30 con calle 53 Bis, sentido sur - norte.Unidad de 👮 @TransitoBta  🚑 en el punto.	1
@AviancaEscucha AV9207. Las fotografías ya se las envié.	0
Accidente en Av. Ciudad de Cali &gt; Norte #traficobogota. Tráfico 45m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/d9C8q2vlQT	1
Al menos 4 muertos y 10 heridos en un accidente de tráfico en Moscú https://t.co/C15etmDsIU @SmartStudioCo https://t.co/47o6dZVGVd	1
@CaracolRadio Quien esta en actitud de choque esta dispuesto a reventarse	0
🚧: Se presenta caída de árbol 🌳 en la carrera 67 con calle 169. Unidades de 🚒 @BomberosBogota y tránsito @TransitoBta 👮 en el punto.	0
🇨🇴✂️ | María Camila Osorio intentará cortar la racha de 9 victorias al hilo que ostenta Clara Touson 🇩🇰📌 Repasamos las claves del choque que protagonizarán en semifinales https://t.co/ih4HOBRkKW	0
FOTOS: Bus se volcó en vía del Atlántico dejando al menos 21 heridos. Un microsueño sería la causa del accidente: https://t.co/xxdcVLO1SV	1
Total trancón en la avenida Ciudad de Cali de norte a sur desde la calle 131 hasta la carrera 91	0
Quedarme en mi cama leyéndote todo el día &gt;&gt;&gt;&gt;&gt;&gt; cualquier otra cosa en el mundo.	0
💥  Incidente vial entre  particulares 🚘‍ en la calle 106 con carrera 11, en la intersección.Unidad de 👮 @TransitoBta asignada.	1
RT @NachoGomex: Nueve muertos en accidente de tránsito en vía Bueventura-Cali... Sobrevivientes dicen que su bus se quedó sin frenos	1
⚠ Se presenta mancha de aceite en la calle 56 sur con la carrera 3. Se gestiona unidad de 👩‍🚒 @BomberosBogota 🚒.	0
@BogotaTransito Reportan choque simple en la Av boyacá con 12 norte sur 3 vehículos afectados Solicitan @BogotaTransito @PoliciaBogota	1
Quiero que sea 25 de noviembre pero yaaa:(	0
Incidente vial entre particular 🚘 y un taxi 🚖‍ en la carrera  13 con calle 18, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
Accidente en Autopista Sur &gt; Occidente #traficobogota. Tráfico 26m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/cmrwa9gxnI	1
Accidete de tránsito solo latas  entre dos vehículos de alta gama particulares  en la avenida de la esperanza  con 69d	1
@TransMilenio Desdicha de transporte. Volviendo más mierda a la ciudad. Dueles, Bogotá Peñalosista!	0
.#Bogota: Siete detenidos, tres heridos y millonarios destrozos durante marchas estudiantiles en Bogotá  https://t.co/Ihq5ujS67K https://t.co/nCb9NhhcOy #BogotaCity	0
Rt Z15-4213 presenta accidente de tránsito con fatalidad en Bosa Centro, Placas de la moto OIW24E @BogotaTransito @sitpbogota https://t.co/w1YzZoteQ2	1
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Adivinen quién debe investigar el """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""accidente"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" de la fiscal del caso Odebrecht y los """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""fallecimientos"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" de los Pizano...Sí, la @FiscaliaCol en cabeza de Martínez..."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	0
@MarioLeonMarmol @anaidacamero En cuenta!!! La transito muchísimo y no sabía este detallazo... gracias!!!	0
Incidente vial entre particular 🚙 y un bus 🚍‍ en la cale 181 con carrera 7.Unidad de 👮 TransitoBta asignada.	1
RT @BluRadioCali: Un muerto y 22 heridos deja aparatoso accidente en la vía Dagua - Buenaventura https://t.co/p6iP4TP3Sw  #MañanasBLU https…	1
Y te diría que ya no me duele y sentirme culpable de tu llanto 💔🎶	0
Incidente vial entre  particular 🚘 y camión 🚚‍ en la carrera 46 con calle 53, en la intersección Unidad de 👮 TransitoBta asignada.	1
⚠ Se presenta volcamiento de vehículo en la calle  84 con la carrera 9, sentido occidente - oriente. Se gestiona unidad de 👮 @TransitoBta y asistencia.	1
@SectorSalud Habitante de calle es golpeado por dual frente a portal 80 sentido oriente occidente informa que requiere ambulancia	1
@SherlockJorges @SSociedades @FiscaliaCol @PGN_COL @DefensoriaCol Su afirmación es completamente falsa y malintencionada. Lea bien las Decisiones, y en especial el comunicado que al respecto emitió la doctora María Mercedes Perry cuyo contenido le comparto https://t.co/ZqPSv3u4jI https://t.co/2x51hBV1Xt	0
@Toto_Azul81 @paraesoestamos @Sudamericana También hizo la peor Libertadores. Y perdió la superliga con el vecino...	0
💥  bus 🚌 choca contra poste  en la carrera 79 con calle 42A sur, sentido sur - norte. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
⚠ Se presenta bus varado en la Carrera 7 con calle 100, sentido norte - sur.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
💥  Incidente vial entre particulares  🚘 en la calle 26 con carrera 96, sentido occiente - oriente.Unidad de 👮 @TransitoBta asignada.	1
@jupamope O no ha podido superar al ex.. 😂😂	0
Incidente vial entre un particular 🚘 y un motociclista 🏍 en la Av. Américas con carrera 42, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	1
@therainbowwhale Con lluvia y todo?	0
@karlos_cadc @Citytv Yo vi todo desde un edificio, la señora los atropelló en la 100 con 19 y los muchachos se vinieron a reclamarle, claramente ofuscados y muchos la emprendieron contra el carro, fue la señora la que causó todo y tras del hecho arranca y atropella muchachos, dejó una muchacha herida	1
Acaba de publicar una foto en Bogotá, Colombia https://t.co/9aIRs2R6P9	0
FATALIDAD EN VÍA Por la calle 13 con carrera 96 en sentido occidente - oriente un camión arrolla a un ciclista, quien fallece en el punto, el camión se da a la fuga	1
@razielpd @EnriquePenalosa @idubogota Igual Daniel, transmilenio reduce carril para tráfico mixto. Mismos carros, menos carril.	0
⚠ Se presenta particular varado en la Autonorte con  calle 222, sentido norte - sur.Se gestiona unidad de 👮 @TransitoBta y asistencia	0
Hoy apoyo las marchas de los estudiantes.Por una educación de calidad para todos.	0
💥  Incidente vial entre particulares  🚘en la calle 26 con Av. Caracas.Unidad de 👮 @TransitoBta asignada.	1
El Pri universal comiendo😁🤣 https://t.co/bB3lBeeiCW	0
particular 🚘 choca contra poste en la calle 1 con carrera  69A, sentido oriente - occidente. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
Entonces...¿hay o no Clásico? #BocaVsRiver	0
15 heridos por choque entre tractocamión y buseta en la vía Villeta- Bogotá.https://t.co/zLyHjhvkSw https://t.co/A9l1kIBwol	1
Sacerdote de 80 años fue la víctima fatal de accidente en la calle 26 https://t.co/UKERyLZPVc vía @eltiempo Deberían informar a qué empresa le correspondía la tener ese vehículo en buenas condiciones porque las chatarras que se ven... los accidentes no ocurren por azar.	1
Informan marcha que está desplazándose por la calle 26 hacia el Oriente reportada hace 15 minutos en el sector de la carrera 40 esta trancando el carril lento favor buscar vías alternas	0
El lugar del hecho fue la Calle 97 con carrera 17. Una mujer atropelló a un grupo de estudiantes embistiendo su carro dejando a dos heridas de gravedad. En este momentos están hospitalizadas.	1
Yo quería estar en el vlive de namjoon y darle muchos corazones en vivo😭 ah. @BTS_twt	0
📢#Atención: cerca de 400 personas participan en la marcha de los indígenas, los manifestantes avanzan por la calle 80 con carrera 83 en dirección al oriente. Afectan dos carriles de la calzada mixta. Se estima que su destino sea la Plaza de Bolívar. https://t.co/dD6gjJeRW3	0
💥  Incidente vial, caída de motociclista 🏍‍ en la carrera  24 con calle 45, sentido norte-sur.Unidad de 👮 TransitoBta asignada.	1
Incidente vial entre camión 🚛 y moto 🏍  en la Avenida cali con Avenida las américas , sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
@cariortiz @LasernaBogota @TransMilenio No, no vivo en el sur y sí, recorro la ciudad a diario, por eso comento la frecuencia de las rutas. Gracias por incluirme, aprendí a leer hace mucho tiempo, y a respetar la opinión de los demás, ¿No acepta comentarios?, No los haga públicos ¿Le va bien con su ruta? Felicitaciones	0
RT @bomberostunja: 🚨 #HaceUnosMinutos reportan accidente de tránsito por volcamiento de vehículo en el kilómetro 0+500 variante vía #Bogotá…	1
🌧⛈ de acuerdo al sistema de alerta de Bogotá @IDIGER, se reportan lluvias en las siguientes localidades de la ciudad:Los Mártires Candelaria Santa FePuente ArandaKennedyAntonio NariñoTunjuelitoTransite con precaución.https://t.co/DL3G4z6ehI https://t.co/rkTY91FKVN	0
